timestamp,type,killerId,killerTeam,x,y,killType
136902,CHAMPION_KILL,5,Blue,13905,4135,9_KILL
136902,CHAMPION_SPECIAL_KILL,5,Blue,13650,2695,KILL_FIRST_BLOOD
236474,CHAMPION_KILL,3,Blue,2184,9530,6_KILL
243909,CHAMPION_KILL,7,Red,1696,10059,3_KILL
389687,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
405911,CHAMPION_KILL,10,Red,13755,3029,5_KILL
474008,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
501390,ELITE_MONSTER_KILL,3,Blue,9866,4414,DRAGON
582798,ELITE_MONSTER_KILL,3,Blue,4436,9756,RIFTHERALD
620053,CHAMPION_KILL,6,Red,1047,11679,1_KILL
620615,CHAMPION_KILL,3,Blue,1123,12610,6_KILL
629040,CHAMPION_KILL,8,Red,11217,1919,5_KILL
630658,CHAMPION_KILL,8,Red,11134,1111,4_KILL
630658,CHAMPION_SPECIAL_KILL,8,Red,11102,1504,KILL_MULTI
646181,TURRET_PLATE_DESTROYED,0,Blue,8955,8510,TURRET_PLATE
653678,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
655430,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
705572,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
713731,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
744915,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
770685,TURRET_PLATE_DESTROYED,0,Red,5846,6396,TURRET_PLATE
791117,CHAMPION_KILL,8,Red,7140,7386,2_KILL
792407,TURRET_PLATE_DESTROYED,0,Blue,8955,8510,TURRET_PLATE
792407,TURRET_PLATE_DESTROYED,0,Blue,8955,8510,TURRET_PLATE
807538,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
816490,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
818671,CHAMPION_KILL,3,Blue,10028,6060,10_KILL
824867,CHAMPION_KILL,8,Red,8712,6634,3_KILL
836692,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
844690,ELITE_MONSTER_KILL,7,Red,10007,4550,DRAGON
887537,CHAMPION_KILL,7,Red,5203,5706,2_KILL
894573,BUILDING_KILL,0,Blue,13866,4505,TOWER_BUILDING
932100,BUILDING_KILL,6,Red,981,10441,TOWER_BUILDING
1023880,ELITE_MONSTER_KILL,7,Red,4505,9728,RIFTHERALD
1030948,CHAMPION_KILL,4,Blue,8918,8843,9_KILL
1037225,CHAMPION_KILL,1,Blue,7452,8925,7_KILL
1041785,CHAMPION_KILL,4,Blue,7973,7151,6_KILL
1055098,BUILDING_KILL,0,Blue,8955,8510,TOWER_BUILDING
1159586,ELITE_MONSTER_KILL,3,Blue,9866,4414,DRAGON
1162527,BUILDING_KILL,7,Red,1512,6699,TOWER_BUILDING
1222778,CHAMPION_KILL,5,Blue,13722,4500,6_KILL
1231862,CHAMPION_KILL,7,Red,1273,8386,1_KILL
1253668,CHAMPION_KILL,4,Blue,13644,8838,9_KILL
1265300,CHAMPION_KILL,7,Red,13517,7112,4_KILL
1272107,CHAMPION_KILL,2,Blue,13755,5732,10_KILL
1274849,BUILDING_KILL,3,Blue,9767,10113,TOWER_BUILDING
1279605,CHAMPION_KILL,8,Red,13665,4400,5_KILL
1334766,BUILDING_KILL,1,Blue,4318,13875,TOWER_BUILDING
1390830,CHAMPION_KILL,8,Red,7276,7483,4_KILL
1395193,CHAMPION_KILL,6,Red,6036,6959,5_KILL
1403945,CHAMPION_KILL,7,Red,7921,8692,2_KILL
1406523,CHAMPION_KILL,6,Red,9259,7327,3_KILL
1435751,ELITE_MONSTER_KILL,7,Red,5007,10471,BARON_NASHOR
1493166,ELITE_MONSTER_KILL,6,Red,10163,4797,DRAGON
1503109,CHAMPION_KILL,8,Red,8697,4353,1_KILL
1512359,BUILDING_KILL,9,Red,5846,6396,TOWER_BUILDING
1523260,BUILDING_KILL,0,Red,10504,1029,TOWER_BUILDING
1523359,BUILDING_KILL,7,Red,5048,4812,TOWER_BUILDING
1542318,BUILDING_KILL,8,Red,6919,1483,TOWER_BUILDING
1557084,CHAMPION_KILL,3,Blue,5159,1029,9_KILL
1611918,BUILDING_KILL,1,Blue,13327,8226,TOWER_BUILDING
1648850,CHAMPION_KILL,7,Red,3126,7516,3_KILL
1670452,BUILDING_KILL,7,Red,3651,3696,TOWER_BUILDING
1700478,CHAMPION_KILL,7,Red,4823,5032,2_KILL
1706851,CHAMPION_KILL,1,Blue,5822,4115,10_KILL
1755162,CHAMPION_KILL,3,Blue,8117,14092,9_KILL
1759159,CHAMPION_KILL,8,Red,6727,13083,5_KILL
1759522,CHAMPION_KILL,8,Red,6910,13166,3_KILL
1759522,CHAMPION_SPECIAL_KILL,8,Red,6365,12678,KILL_MULTI
1761999,CHAMPION_KILL,7,Red,5753,13468,1_KILL
1764112,CHAMPION_KILL,6,Red,7686,11464,4_KILL
1809529,ELITE_MONSTER_KILL,7,Red,5007,10471,BARON_NASHOR
1842106,ELITE_MONSTER_KILL,7,Red,9991,4561,DRAGON
1875276,BUILDING_KILL,1,Blue,7943,13411,TOWER_BUILDING
1881520,CHAMPION_KILL,3,Blue,10799,859,9_KILL
1881817,BUILDING_KILL,0,Red,3203,3208,INHIBITOR_BUILDING
1914391,CHAMPION_KILL,2,Blue,4901,4897,10_KILL
1982714,CHAMPION_KILL,6,Red,13397,6168,1_KILL
2003726,BUILDING_KILL,3,Blue,11134,11207,TOWER_BUILDING
2059193,CHAMPION_KILL,7,Red,5322,3065,3_KILL
2063849,CHAMPION_KILL,4,Blue,6167,919,6_KILL
2069794,CHAMPION_KILL,4,Blue,7310,1491,9_KILL
2069794,CHAMPION_SPECIAL_KILL,4,Blue,6311,1517,KILL_MULTI
2107033,BUILDING_KILL,0,Red,1169,4287,TOWER_BUILDING
2157840,CHAMPION_KILL,7,Red,11736,3538,2_KILL
2158105,ELITE_MONSTER_KILL,3,Blue,10429,4790,DRAGON
2169832,CHAMPION_KILL,9,Red,12585,5249,1_KILL
2169964,CHAMPION_KILL,8,Red,10856,4361,3_KILL
2188765,CHAMPION_KILL,4,Blue,7442,4885,10_KILL
2190515,CHAMPION_KILL,7,Red,6697,4327,5_KILL
2192233,CHAMPION_KILL,9,Red,7043,4951,4_KILL
2192233,CHAMPION_SPECIAL_KILL,9,Red,7599,5200,KILL_ACE
2198739,BUILDING_KILL,8,Red,3203,3208,INHIBITOR_BUILDING
2206600,BUILDING_KILL,8,Red,1748,2270,TOWER_BUILDING
2208317,BUILDING_KILL,7,Red,2177,1807,TOWER_BUILDING
