timestamp,type,killerId,killerTeam,x,y,killType
139822,CHAMPION_KILL,3,Blue,7270,7399,8_KILL
139822,CHAMPION_SPECIAL_KILL,3,Blue,7982,6689,KILL_FIRST_BLOOD
158324,CHAMPION_KILL,1,Blue,2542,13476,6_KILL
183637,CHAMPION_KILL,6,Red,1038,12737,1_KILL
211678,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
266843,CHAMPION_KILL,1,Blue,2494,12715,6_KILL
365481,CHAMPION_KILL,1,Blue,3035,12612,6_KILL
380280,CHAMPION_KILL,5,Blue,13885,3989,10_KILL
384805,CHAMPION_KILL,3,Blue,7377,8141,8_KILL
454330,CHAMPION_KILL,8,Red,1132,10243,1_KILL
469987,CHAMPION_KILL,2,Blue,1335,10269,7_KILL
470945,CHAMPION_KILL,6,Red,1402,10517,2_KILL
480986,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
525418,TURRET_PLATE_DESTROYED,0,Blue,8955,8510,TURRET_PLATE
544259,CHAMPION_KILL,3,Blue,8222,7472,8_KILL
562061,CHAMPION_KILL,1,Blue,2910,11482,6_KILL
564109,TURRET_PLATE_DESTROYED,0,Blue,8955,8510,TURRET_PLATE
575999,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
582836,ELITE_MONSTER_KILL,2,Blue,9866,4414,DRAGON
585577,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
594067,CHAMPION_KILL,2,Blue,13174,2865,9_KILL
607545,CHAMPION_KILL,4,Blue,14099,4699,10_KILL
617949,CHAMPION_KILL,1,Blue,4503,8395,7_KILL
620527,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
654120,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
705138,CHAMPION_KILL,1,Blue,2328,12003,6_KILL
705799,CHAMPION_KILL,4,Blue,13345,3233,9_KILL
710491,TURRET_PLATE_DESTROYED,0,Blue,8955,8510,TURRET_PLATE
725983,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
726974,CHAMPION_KILL,8,Red,7148,5467,3_KILL
741576,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
741576,BUILDING_KILL,4,Blue,13866,4505,TOWER_BUILDING
757331,TURRET_PLATE_DESTROYED,0,Red,5846,6396,TURRET_PLATE
769354,CHAMPION_KILL,1,Blue,1563,12499,6_KILL
784059,CHAMPION_KILL,1,Blue,3412,12961,7_KILL
804636,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
806817,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
815709,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
821292,TURRET_PLATE_DESTROYED,0,Blue,8955,8510,TURRET_PLATE
824133,CHAMPION_KILL,2,Blue,9202,9082,8_KILL
848942,CHAMPION_KILL,4,Blue,10844,2090,7_KILL
904454,BUILDING_KILL,3,Blue,8955,8510,TOWER_BUILDING
910171,CHAMPION_KILL,1,Blue,3646,13156,6_KILL
911888,CHAMPION_KILL,8,Red,8679,8527,3_KILL
916810,ELITE_MONSTER_KILL,2,Blue,9866,4414,DRAGON
918560,BUILDING_KILL,1,Blue,4318,13875,TOWER_BUILDING
919386,CHAMPION_KILL,4,Blue,8850,10660,8_KILL
932170,CHAMPION_KILL,1,Blue,3680,11403,7_KILL
960409,BUILDING_KILL,4,Blue,13327,8226,TOWER_BUILDING
969430,CHAMPION_KILL,1,Blue,6713,8575,9_KILL
971941,CHAMPION_KILL,2,Blue,5889,8671,10_KILL
1000352,BUILDING_KILL,0,Blue,9767,10113,TOWER_BUILDING
1016112,CHAMPION_KILL,7,Red,11859,1089,3_KILL
1033761,BUILDING_KILL,1,Blue,7943,13411,TOWER_BUILDING
1092031,CHAMPION_KILL,1,Blue,12621,5517,7_KILL
1103991,CHAMPION_KILL,1,Blue,13859,9698,6_KILL
1111060,CHAMPION_KILL,1,Blue,12604,10438,9_KILL
1111060,CHAMPION_SPECIAL_KILL,1,Blue,12554,9889,KILL_MULTI
1114397,ELITE_MONSTER_KILL,4,Blue,4766,9791,RIFTHERALD
1116808,CHAMPION_KILL,2,Blue,13778,10842,10_KILL
1124539,BUILDING_KILL,1,Blue,13624,10572,TOWER_BUILDING
1131013,BUILDING_KILL,3,Blue,13598,11316,INHIBITOR_BUILDING
1141557,BUILDING_KILL,1,Blue,13052,12612,TOWER_BUILDING
1143406,BUILDING_KILL,0,Blue,11134,11207,TOWER_BUILDING
1148428,BUILDING_KILL,4,Blue,11603,11667,INHIBITOR_BUILDING
1156358,BUILDING_KILL,3,Blue,12611,13084,TOWER_BUILDING
1164650,CHAMPION_KILL,9,Red,13312,13773,3_KILL
