timestamp,type,killerId,killerTeam,x,y,killType
166598,CHAMPION_KILL,7,Red,1820,11987,1_KILL
166598,CHAMPION_SPECIAL_KILL,7,Red,1947,11799,KILL_FIRST_BLOOD
235556,CHAMPION_KILL,3,Blue,6574,9216,8_KILL
282228,CHAMPION_KILL,10,Red,11285,1267,5_KILL
391525,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
421034,CHAMPION_KILL,9,Red,11380,1272,5_KILL
424502,CHAMPION_KILL,8,Red,10987,1330,4_KILL
429952,CHAMPION_KILL,3,Blue,11756,1473,9_KILL
500880,CHAMPION_KILL,4,Blue,13708,5008,9_KILL
501111,CHAMPION_KILL,9,Red,13047,3724,5_KILL
504381,CHAMPION_KILL,10,Red,13684,5487,4_KILL
553704,CHAMPION_KILL,6,Red,1371,10578,1_KILL
588982,CHAMPION_KILL,8,Red,3088,13418,2_KILL
605662,CHAMPION_KILL,10,Red,11643,1714,5_KILL
618810,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
624822,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
632682,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
655767,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
671731,ELITE_MONSTER_KILL,2,Blue,9866,4414,DRAGON
675431,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
681639,TURRET_PLATE_DESTROYED,0,Red,5846,6396,TURRET_PLATE
686593,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
719064,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
735877,ELITE_MONSTER_KILL,7,Red,4982,10020,RIFTHERALD
741459,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
753025,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
754810,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
754810,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
754810,BUILDING_KILL,7,Red,981,10441,TOWER_BUILDING
792207,CHAMPION_KILL,2,Blue,7943,8669,7_KILL
797029,CHAMPION_KILL,3,Blue,8197,7970,8_KILL
806806,CHAMPION_KILL,6,Red,4770,7389,2_KILL
817641,CHAMPION_KILL,10,Red,13158,3010,4_KILL
823455,CHAMPION_KILL,9,Red,12849,1786,5_KILL
832605,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
840433,BUILDING_KILL,9,Red,10504,1029,TOWER_BUILDING
971552,CHAMPION_KILL,2,Blue,4000,13769,6_KILL
978819,BUILDING_KILL,2,Blue,4318,13875,TOWER_BUILDING
979877,ELITE_MONSTER_KILL,9,Red,9866,4414,DRAGON
992331,CHAMPION_KILL,8,Red,6902,13605,2_KILL
1000455,CHAMPION_KILL,9,Red,6256,6463,4_KILL
1003956,CHAMPION_KILL,5,Blue,6581,6487,7_KILL
1096885,CHAMPION_KILL,4,Blue,7090,4614,7_KILL
1102005,CHAMPION_KILL,6,Red,5477,3336,5_KILL
1115978,BUILDING_KILL,1,Blue,7943,13411,TOWER_BUILDING
1134352,CHAMPION_KILL,9,Red,4465,11966,1_KILL
1162309,CHAMPION_KILL,10,Red,8654,5100,5_KILL
1185014,ELITE_MONSTER_KILL,0,No team,4930,10371,RIFTHERALD
1216662,CHAMPION_KILL,2,Blue,14106,5321,6_KILL
1217191,CHAMPION_KILL,6,Red,14038,5145,2_KILL
1245267,CHAMPION_KILL,8,Red,10817,2549,1_KILL
1295726,ELITE_MONSTER_KILL,7,Red,9866,4414,DRAGON
1347056,CHAMPION_KILL,6,Red,13138,5216,1_KILL
1365653,CHAMPION_KILL,7,Red,8119,8081,2_KILL
1381956,CHAMPION_KILL,4,Blue,8957,7609,10_KILL
1398902,CHAMPION_KILL,6,Red,7395,7561,4_KILL
1401974,CHAMPION_KILL,7,Red,6941,6765,5_KILL
1414659,BUILDING_KILL,9,Red,5846,6396,TOWER_BUILDING
1419582,CHAMPION_KILL,3,Blue,4764,7862,7_KILL
1440427,BUILDING_KILL,1,Blue,13866,4505,TOWER_BUILDING
1460807,BUILDING_KILL,0,Blue,8955,8510,TOWER_BUILDING
1514007,CHAMPION_KILL,1,Blue,10128,10115,9_KILL
1536470,CHAMPION_KILL,6,Red,6537,6108,3_KILL
1549778,CHAMPION_KILL,8,Red,3558,9356,2_KILL
1567121,ELITE_MONSTER_KILL,7,Red,5007,10471,BARON_NASHOR
1570424,BUILDING_KILL,1,Blue,13327,8226,TOWER_BUILDING
1577064,CHAMPION_KILL,4,Blue,7486,10137,7_KILL
1581590,CHAMPION_KILL,4,Blue,9400,10039,9_KILL
1581590,CHAMPION_SPECIAL_KILL,4,Blue,8630,10001,KILL_MULTI
1584768,CHAMPION_KILL,8,Red,8909,9799,4_KILL
1614444,CHAMPION_KILL,3,Blue,7481,7774,6_KILL
1621229,CHAMPION_KILL,8,Red,7022,7734,1_KILL
1628960,CHAMPION_KILL,8,Red,7212,8964,5_KILL
1628960,CHAMPION_SPECIAL_KILL,8,Red,7075,8855,KILL_MULTI
1629653,CHAMPION_KILL,8,Red,7788,8566,2_KILL
1629653,CHAMPION_SPECIAL_KILL,8,Red,7031,8867,KILL_MULTI
1655814,ELITE_MONSTER_KILL,7,Red,9866,4414,DRAGON
1724478,BUILDING_KILL,6,Red,1512,6699,TOWER_BUILDING
1733965,CHAMPION_KILL,9,Red,774,6804,5_KILL
1747725,BUILDING_KILL,1,Blue,13624,10572,TOWER_BUILDING
1757336,CHAMPION_KILL,7,Red,12994,6999,2_KILL
1831332,CHAMPION_KILL,8,Red,8400,3482,5_KILL
1832058,CHAMPION_KILL,4,Blue,8378,3466,7_KILL
1833908,CHAMPION_KILL,8,Red,8776,3774,2_KILL
1833908,CHAMPION_SPECIAL_KILL,8,Red,9104,3700,KILL_MULTI
1841536,CHAMPION_KILL,1,Blue,6980,2669,6_KILL
1845499,CHAMPION_KILL,9,Red,6580,3054,1_KILL
1874448,BUILDING_KILL,9,Red,5048,4812,TOWER_BUILDING
1941794,CHAMPION_KILL,9,Red,8606,6340,2_KILL
1951311,CHAMPION_KILL,9,Red,9729,5651,4_KILL
1951311,CHAMPION_SPECIAL_KILL,9,Red,9902,5656,KILL_MULTI
1952270,CHAMPION_KILL,8,Red,8431,3515,3_KILL
1960404,ELITE_MONSTER_KILL,9,Red,9866,4414,DRAGON
1989630,ELITE_MONSTER_KILL,9,Red,5007,10471,BARON_NASHOR
2035322,CHAMPION_KILL,6,Red,11817,3931,1_KILL
2069291,BUILDING_KILL,6,Red,6919,1483,TOWER_BUILDING
