timestamp,type,killerId,killerTeam,x,y,killType
172180,CHAMPION_KILL,8,Red,8362,8701,1_KILL
172180,CHAMPION_SPECIAL_KILL,8,Red,8233,8665,KILL_FIRST_BLOOD
213703,CHAMPION_KILL,7,Red,12249,1656,2_KILL
232962,CHAMPION_KILL,7,Red,11463,1385,5_KILL
233655,CHAMPION_KILL,4,Blue,11587,1341,9_KILL
242442,CHAMPION_KILL,10,Red,12386,1629,4_KILL
257672,CHAMPION_KILL,6,Red,815,10665,3_KILL
266722,CHAMPION_KILL,2,Blue,13554,2502,10_KILL
353428,CHAMPION_KILL,4,Blue,13546,3302,10_KILL
370907,CHAMPION_KILL,2,Blue,12376,2873,8_KILL
371204,CHAMPION_KILL,7,Red,12566,2550,2_KILL
376855,CHAMPION_KILL,4,Blue,13542,4013,9_KILL
434808,CHAMPION_KILL,1,Blue,6836,6652,8_KILL
445015,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
504503,CHAMPION_KILL,2,Blue,11974,3690,7_KILL
513225,CHAMPION_KILL,2,Blue,13381,4207,9_KILL
513225,CHAMPION_SPECIAL_KILL,2,Blue,13217,4246,KILL_MULTI
529111,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
555375,TURRET_PLATE_DESTROYED,0,Red,5846,6396,TURRET_PLATE
569675,CHAMPION_KILL,8,Red,5156,8620,2_KILL
580115,CHAMPION_KILL,7,Red,2867,9990,3_KILL
587416,CHAMPION_KILL,1,Blue,3265,9031,8_KILL
593032,CHAMPION_KILL,1,Blue,3719,10172,6_KILL
593032,CHAMPION_SPECIAL_KILL,1,Blue,3480,10189,KILL_MULTI
595212,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
609351,CHAMPION_KILL,9,Red,10167,1256,4_KILL
621110,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
638023,CHAMPION_KILL,9,Red,13026,1989,2_KILL
646282,CHAMPION_KILL,9,Red,11601,1946,5_KILL
646282,CHAMPION_SPECIAL_KILL,9,Red,12211,1952,KILL_MULTI
680046,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
690681,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
