timestamp,type,killerId,killerTeam,x,y,killType
231359,CHAMPION_KILL,1,Blue,4528,13402,6_KILL
231359,CHAMPION_SPECIAL_KILL,1,Blue,4290,13252,KILL_FIRST_BLOOD
331249,CHAMPION_KILL,1,Blue,2869,12011,6_KILL
406080,TURRET_PLATE_DESTROYED,0,Blue,8955,8510,TURRET_PLATE
416990,CHAMPION_KILL,9,Red,12316,6314,2_KILL
445524,CHAMPION_KILL,1,Blue,1288,11254,6_KILL
542345,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
566213,CHAMPION_KILL,8,Red,9929,817,4_KILL
567501,CHAMPION_KILL,5,Blue,9390,1851,8_KILL
581349,TURRET_PLATE_DESTROYED,0,Blue,8955,8510,TURRET_PLATE
591862,ELITE_MONSTER_KILL,7,Red,10409,4754,DRAGON
591895,ELITE_MONSTER_KILL,2,Blue,4167,9860,RIFTHERALD
595500,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
610806,TURRET_PLATE_DESTROYED,0,Blue,8955,8510,TURRET_PLATE
615005,TURRET_PLATE_DESTROYED,0,Blue,8955,8510,TURRET_PLATE
615005,TURRET_PLATE_DESTROYED,0,Blue,8955,8510,TURRET_PLATE
615005,BUILDING_KILL,2,Blue,8955,8510,TOWER_BUILDING
622744,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
647534,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
648260,CHAMPION_KILL,2,Blue,2342,12915,6_KILL
659369,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
677556,CHAMPION_KILL,7,Red,1250,13812,1_KILL
697921,CHAMPION_KILL,3,Blue,10212,10169,8_KILL
718020,CHAMPION_KILL,4,Blue,13455,6645,9_KILL
728140,CHAMPION_KILL,4,Blue,13333,6856,7_KILL
732999,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
743745,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
766386,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
768469,TURRET_PLATE_DESTROYED,0,Red,5846,6396,TURRET_PLATE
820873,CHAMPION_KILL,1,Blue,3978,13860,6_KILL
825402,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
834664,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
858472,BUILDING_KILL,1,Blue,4318,13875,TOWER_BUILDING
871232,BUILDING_KILL,0,Red,10504,1029,TOWER_BUILDING
901583,CHAMPION_KILL,3,Blue,12772,3213,8_KILL
911100,ELITE_MONSTER_KILL,2,Blue,9929,4554,DRAGON
932884,CHAMPION_KILL,3,Blue,13776,6723,7_KILL
952946,BUILDING_KILL,0,Blue,13866,4505,TOWER_BUILDING
966800,CHAMPION_KILL,1,Blue,6042,8632,6_KILL
970405,CHAMPION_KILL,1,Blue,6191,9715,10_KILL
970405,CHAMPION_SPECIAL_KILL,1,Blue,6255,9558,KILL_MULTI
994435,CHAMPION_KILL,3,Blue,10027,10061,7_KILL
1000351,BUILDING_KILL,0,Blue,9767,10113,TOWER_BUILDING
1033511,ELITE_MONSTER_KILL,2,Blue,4439,9967,RIFTHERALD
1082434,CHAMPION_KILL,8,Red,9870,1452,1_KILL
1084021,CHAMPION_KILL,2,Blue,11869,1348,7_KILL
1094899,CHAMPION_KILL,2,Blue,11790,3137,8_KILL
1217821,ELITE_MONSTER_KILL,4,Blue,9866,4414,DRAGON
1236170,CHAMPION_KILL,6,Red,1240,10665,3_KILL
1236401,CHAMPION_KILL,3,Blue,1421,10727,6_KILL
1263052,ELITE_MONSTER_KILL,2,Blue,5007,10471,BARON_NASHOR
1288244,CHAMPION_KILL,2,Blue,7372,3794,7_KILL
1289832,CHAMPION_KILL,9,Red,6393,6367,5_KILL
1321246,BUILDING_KILL,9,Red,5846,6396,TOWER_BUILDING
1330547,CHAMPION_KILL,1,Blue,6741,8198,9_KILL
1332530,CHAMPION_KILL,2,Blue,6385,8239,10_KILL
1356984,CHAMPION_KILL,3,Blue,13279,6738,7_KILL
1376613,BUILDING_KILL,1,Blue,7943,13411,TOWER_BUILDING
1377075,BUILDING_KILL,4,Blue,11134,11207,TOWER_BUILDING
1383694,BUILDING_KILL,3,Blue,13327,8226,TOWER_BUILDING
1387434,BUILDING_KILL,4,Blue,11603,11667,INHIBITOR_BUILDING
1396901,CHAMPION_KILL,2,Blue,9044,13174,8_KILL
1397297,CHAMPION_KILL,2,Blue,8640,13028,6_KILL
1397297,CHAMPION_SPECIAL_KILL,2,Blue,9376,12985,KILL_MULTI
1400174,BUILDING_KILL,3,Blue,13624,10572,TOWER_BUILDING
1413725,BUILDING_KILL,0,Blue,10481,13650,TOWER_BUILDING
1413758,CHAMPION_KILL,3,Blue,13678,9662,9_KILL
1414982,CHAMPION_KILL,3,Blue,13369,9995,10_KILL
1414982,CHAMPION_SPECIAL_KILL,3,Blue,13687,10193,KILL_MULTI
1415478,CHAMPION_KILL,7,Red,13855,10282,3_KILL
1420968,CHAMPION_KILL,2,Blue,14115,11087,7_KILL
1420968,CHAMPION_SPECIAL_KILL,2,Blue,14056,10424,KILL_ACE
1427939,BUILDING_KILL,0,Blue,11261,13659,INHIBITOR_BUILDING
1428929,BUILDING_KILL,0,Blue,13598,11316,INHIBITOR_BUILDING
1439942,BUILDING_KILL,0,Blue,13052,12612,TOWER_BUILDING
1440537,BUILDING_KILL,1,Blue,12611,13084,TOWER_BUILDING
