timestamp,type,killerId,killerTeam,x,y,killType
161705,CHAMPION_KILL,1,Blue,4071,13439,6_KILL
161705,CHAMPION_SPECIAL_KILL,1,Blue,3555,13220,KILL_FIRST_BLOOD
188198,CHAMPION_KILL,8,Red,7286,7180,3_KILL
188594,CHAMPION_KILL,3,Blue,7384,7268,8_KILL
312421,CHAMPION_KILL,7,Red,3149,11791,1_KILL
342549,CHAMPION_KILL,7,Red,7382,4807,5_KILL
368677,CHAMPION_KILL,8,Red,6847,7105,3_KILL
378059,CHAMPION_KILL,7,Red,9064,1322,4_KILL
385359,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
435961,CHAMPION_KILL,6,Red,2729,11706,1_KILL
469259,CHAMPION_KILL,7,Red,7483,7978,3_KILL
476163,CHAMPION_KILL,2,Blue,2245,11997,6_KILL
479664,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
488054,CHAMPION_KILL,7,Red,10474,1278,4_KILL
500176,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
501464,CHAMPION_KILL,7,Red,7603,778,5_KILL
510943,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
515764,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
558343,CHAMPION_KILL,1,Blue,6860,7326,8_KILL
579848,ELITE_MONSTER_KILL,2,Blue,9866,4416,DRAGON
584240,CHAMPION_KILL,9,Red,10208,4272,5_KILL
591639,CHAMPION_KILL,10,Red,9445,4316,4_KILL
592762,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
624899,TURRET_PLATE_DESTROYED,0,Red,5846,6396,TURRET_PLATE
641909,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
683664,CHAMPION_KILL,7,Red,6744,4684,5_KILL
685183,CHAMPION_KILL,8,Red,6845,4644,3_KILL
688157,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
705467,TURRET_PLATE_DESTROYED,0,Red,5846,6396,TURRET_PLATE
715278,TURRET_PLATE_DESTROYED,0,Red,5846,6396,TURRET_PLATE
727797,ELITE_MONSTER_KILL,7,Red,5030,10552,RIFTHERALD
746325,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
746325,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
746325,BUILDING_KILL,7,Red,981,10441,TOWER_BUILDING
748835,CHAMPION_KILL,7,Red,996,11195,1_KILL
769910,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
782264,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
782264,BUILDING_KILL,9,Red,10504,1029,TOWER_BUILDING
820480,CHAMPION_KILL,6,Red,6576,6434,3_KILL
831246,CHAMPION_KILL,1,Blue,2827,12211,8_KILL
832468,TURRET_PLATE_DESTROYED,0,Red,5846,6396,TURRET_PLATE
844392,CHAMPION_KILL,4,Blue,7874,5840,7_KILL
849709,CHAMPION_KILL,9,Red,8322,5458,5_KILL
883702,CHAMPION_KILL,3,Blue,8526,8565,9_KILL
892652,ELITE_MONSTER_KILL,8,Red,9866,4414,DRAGON
895428,CHAMPION_KILL,6,Red,8029,6168,1_KILL
903225,CHAMPION_KILL,6,Red,9584,4246,3_KILL
903225,CHAMPION_SPECIAL_KILL,6,Red,9106,3993,KILL_MULTI
915774,CHAMPION_KILL,6,Red,6492,1726,5_KILL
919969,CHAMPION_KILL,7,Red,8943,2443,2_KILL
942395,BUILDING_KILL,8,Red,6919,1483,TOWER_BUILDING
945037,BUILDING_KILL,9,Red,5846,6396,TOWER_BUILDING
953955,CHAMPION_KILL,8,Red,4225,731,4_KILL
955674,CHAMPION_KILL,6,Red,4828,1314,5_KILL
965781,CHAMPION_KILL,8,Red,3829,1547,1_KILL
975592,BUILDING_KILL,8,Red,4281,1253,TOWER_BUILDING
987549,CHAMPION_KILL,3,Blue,6277,6828,9_KILL
989598,CHAMPION_KILL,7,Red,5819,7260,3_KILL
1007172,BUILDING_KILL,0,Red,5048,4812,TOWER_BUILDING
1020225,CHAMPION_KILL,4,Blue,5921,6842,8_KILL
1022437,CHAMPION_KILL,10,Red,4620,6128,1_KILL
1034294,CHAMPION_KILL,7,Red,5215,4960,5_KILL
1041659,CHAMPION_KILL,4,Blue,5022,5671,7_KILL
1134042,CHAMPION_KILL,7,Red,12528,1754,3_KILL
1146233,CHAMPION_KILL,7,Red,7298,971,2_KILL
1147785,CHAMPION_KILL,9,Red,8328,1236,5_KILL
1148346,ELITE_MONSTER_KILL,6,Red,4957,10465,RIFTHERALD
1148676,CHAMPION_KILL,4,Blue,8868,1473,9_KILL
1152508,CHAMPION_KILL,7,Red,9384,2009,1_KILL
1152508,CHAMPION_SPECIAL_KILL,7,Red,8849,1568,KILL_MULTI
1159149,CHAMPION_KILL,8,Red,6314,1041,4_KILL
1159149,CHAMPION_SPECIAL_KILL,8,Red,6747,1034,KILL_ACE
1174377,BUILDING_KILL,6,Red,3454,1241,INHIBITOR_BUILDING
1183129,BUILDING_KILL,6,Red,2177,1807,TOWER_BUILDING
1189569,CHAMPION_KILL,8,Red,1950,2511,5_KILL
1191220,CHAMPION_KILL,2,Blue,2768,2639,8_KILL
1192145,CHAMPION_KILL,7,Red,2232,2018,3_KILL
1195051,CHAMPION_KILL,2,Blue,3191,2678,6_KILL
1195051,CHAMPION_SPECIAL_KILL,2,Blue,2890,2311,KILL_MULTI
1224681,ELITE_MONSTER_KILL,7,Red,9864,4639,DRAGON
1247208,ELITE_MONSTER_KILL,2,Blue,5007,10471,BARON_NASHOR
1313175,BUILDING_KILL,9,Red,1512,6699,TOWER_BUILDING
1379670,CHAMPION_KILL,8,Red,1260,7029,3_KILL
1389154,CHAMPION_KILL,2,Blue,1724,6360,7_KILL
1392359,CHAMPION_KILL,6,Red,2453,6308,2_KILL
1396388,CHAMPION_KILL,4,Blue,1430,5753,9_KILL
1396751,CHAMPION_KILL,9,Red,1142,4860,4_KILL
1413431,BUILDING_KILL,0,Red,1169,4287,TOWER_BUILDING
1433545,CHAMPION_KILL,1,Blue,1022,9052,10_KILL
1437442,CHAMPION_KILL,1,Blue,1593,8326,6_KILL
1437442,CHAMPION_SPECIAL_KILL,1,Blue,1663,8252,KILL_MULTI
1536800,ELITE_MONSTER_KILL,7,Red,9794,5081,DRAGON
1564485,BUILDING_KILL,1,Blue,4318,13875,TOWER_BUILDING
1653638,CHAMPION_KILL,4,Blue,9323,8816,9_KILL
1658625,BUILDING_KILL,2,Blue,8955,8510,TOWER_BUILDING
1668159,CHAMPION_KILL,4,Blue,5934,9144,8_KILL
1673713,CHAMPION_KILL,4,Blue,5797,9290,6_KILL
1673713,CHAMPION_SPECIAL_KILL,4,Blue,6254,9345,KILL_MULTI
1680154,CHAMPION_KILL,1,Blue,4598,12256,10_KILL
1690822,ELITE_MONSTER_KILL,4,Blue,5007,10471,BARON_NASHOR
1701524,CHAMPION_KILL,1,Blue,7768,13482,7_KILL
1754545,CHAMPION_KILL,9,Red,11363,1227,3_KILL
1782695,CHAMPION_KILL,9,Red,12268,2709,4_KILL
1783058,CHAMPION_KILL,2,Blue,13266,3910,6_KILL
1784515,CHAMPION_KILL,2,Blue,13910,3725,10_KILL
1784515,CHAMPION_SPECIAL_KILL,2,Blue,10356,2418,KILL_MULTI
1789336,CHAMPION_KILL,1,Blue,13208,1154,9_KILL
1809285,BUILDING_KILL,0,Blue,13866,4505,TOWER_BUILDING
1829399,BUILDING_KILL,1,Blue,13327,8226,TOWER_BUILDING
1843340,ELITE_MONSTER_KILL,2,Blue,9866,4414,DRAGON
1845456,CHAMPION_KILL,5,Blue,9922,4466,8_KILL
1846149,CHAMPION_KILL,3,Blue,9872,4472,7_KILL
1869902,CHAMPION_KILL,9,Red,13280,9091,1_KILL
1871820,BUILDING_KILL,0,Blue,9767,10113,TOWER_BUILDING
1872876,CHAMPION_KILL,2,Blue,13542,9446,9_KILL
1872876,CHAMPION_KILL,2,Blue,14012,9672,10_KILL
1872876,CHAMPION_SPECIAL_KILL,2,Blue,2788,6707,KILL_MULTI
1890945,BUILDING_KILL,0,Blue,11134,11207,TOWER_BUILDING
1898344,BUILDING_KILL,4,Blue,11603,11667,INHIBITOR_BUILDING
1931341,CHAMPION_KILL,4,Blue,5351,5980,6_KILL
2013226,BUILDING_KILL,2,Blue,7943,13411,TOWER_BUILDING
2035728,CHAMPION_KILL,4,Blue,9052,11378,6_KILL
2038703,CHAMPION_KILL,4,Blue,9480,11848,9_KILL
2038703,CHAMPION_SPECIAL_KILL,4,Blue,8902,11372,KILL_MULTI
2044572,CHAMPION_KILL,7,Red,9422,12206,1_KILL
2044572,CHAMPION_KILL,2,Blue,9321,11399,8_KILL
2046492,CHAMPION_KILL,3,Blue,10357,10934,10_KILL
2047846,CHAMPION_KILL,4,Blue,10976,12171,7_KILL
2047846,CHAMPION_SPECIAL_KILL,4,Blue,10383,11817,KILL_MULTI
2047846,CHAMPION_SPECIAL_KILL,4,Blue,10383,11817,KILL_ACE
2048540,CHAMPION_KILL,7,Red,10651,10765,3_KILL
2048540,CHAMPION_SPECIAL_KILL,7,Red,10976,12171,KILL_MULTI
