timestamp,type,killerId,killerTeam,x,y,killType
202134,CHAMPION_KILL,3,Blue,8760,8147,8_KILL
202134,CHAMPION_SPECIAL_KILL,3,Blue,8496,7974,KILL_FIRST_BLOOD
241087,CHAMPION_KILL,4,Blue,11640,3231,9_KILL
241650,CHAMPION_KILL,9,Red,11380,3290,2_KILL
245185,CHAMPION_KILL,4,Blue,12020,3196,7_KILL
245185,CHAMPION_SPECIAL_KILL,4,Blue,11379,3276,KILL_MULTI
247728,CHAMPION_KILL,10,Red,12566,3104,5_KILL
292776,CHAMPION_KILL,2,Blue,7639,7085,8_KILL
360599,CHAMPION_KILL,9,Red,11185,964,4_KILL
438223,ELITE_MONSTER_KILL,2,Blue,9866,4414,DRAGON
469520,CHAMPION_KILL,9,Red,11962,2257,4_KILL
469751,CHAMPION_KILL,6,Red,8205,7523,5_KILL
473230,CHAMPION_KILL,3,Blue,9286,7262,8_KILL
492457,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
503166,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
528445,CHAMPION_KILL,2,Blue,1560,12122,6_KILL
532508,CHAMPION_KILL,7,Red,1533,12121,2_KILL
544645,CHAMPION_KILL,7,Red,2396,13624,1_KILL
552442,CHAMPION_KILL,3,Blue,8909,8181,8_KILL
600337,CHAMPION_KILL,7,Red,4570,9754,2_KILL
603410,CHAMPION_KILL,7,Red,4074,9741,3_KILL
603410,CHAMPION_SPECIAL_KILL,7,Red,4320,9762,KILL_MULTI
607309,ELITE_MONSTER_KILL,7,Red,4699,9775,RIFTHERALD
611836,CHAMPION_KILL,9,Red,13725,3214,5_KILL
624689,TURRET_PLATE_DESTROYED,0,Red,5846,6396,TURRET_PLATE
632356,TURRET_PLATE_DESTROYED,0,Red,5846,6396,TURRET_PLATE
642068,TURRET_PLATE_DESTROYED,0,Red,5846,6396,TURRET_PLATE
645702,TURRET_PLATE_DESTROYED,0,Red,5846,6396,TURRET_PLATE
645702,TURRET_PLATE_DESTROYED,0,Red,5846,6396,TURRET_PLATE
645702,BUILDING_KILL,7,Red,5846,6396,TOWER_BUILDING
651650,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
672173,CHAMPION_KILL,5,Blue,7182,6149,8_KILL
686284,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
742856,CHAMPION_KILL,2,Blue,11046,2026,9_KILL
743087,CHAMPION_KILL,7,Red,10796,1658,5_KILL
757793,CHAMPION_KILL,4,Blue,11133,1391,8_KILL
762023,CHAMPION_KILL,7,Red,13059,2440,2_KILL
763611,CHAMPION_KILL,3,Blue,13629,3230,10_KILL
768568,CHAMPION_KILL,3,Blue,13354,3935,7_KILL
768568,CHAMPION_SPECIAL_KILL,3,Blue,13174,3802,KILL_MULTI
799772,ELITE_MONSTER_KILL,4,Blue,9866,4414,DRAGON
808200,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
814711,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
853072,CHAMPION_KILL,1,Blue,3000,12896,6_KILL
856970,CHAMPION_KILL,3,Blue,7261,9594,8_KILL
861000,BUILDING_KILL,9,Red,10504,1029,TOWER_BUILDING
894676,BUILDING_KILL,0,Blue,4318,13875,TOWER_BUILDING
962121,CHAMPION_KILL,6,Red,6964,5551,5_KILL
975075,CHAMPION_KILL,7,Red,7312,3218,3_KILL
982277,CHAMPION_KILL,8,Red,6158,2276,4_KILL
988492,CHAMPION_KILL,2,Blue,6209,2025,8_KILL
1064250,CHAMPION_KILL,6,Red,4424,13695,2_KILL
1064844,CHAMPION_KILL,1,Blue,4356,13650,7_KILL
1079908,CHAMPION_KILL,8,Red,3655,13193,5_KILL
1080440,CHAMPION_KILL,3,Blue,3642,13314,8_KILL
1128427,ELITE_MONSTER_KILL,7,Red,9866,4414,DRAGON
1160528,ELITE_MONSTER_KILL,2,Blue,4932,10020,RIFTHERALD
1214873,CHAMPION_KILL,8,Red,3770,10781,2_KILL
1215335,CHAMPION_KILL,3,Blue,4878,11593,9_KILL
1216260,CHAMPION_KILL,8,Red,4702,11620,3_KILL
1216260,CHAMPION_SPECIAL_KILL,8,Red,4782,11752,KILL_MULTI
1223165,CHAMPION_KILL,4,Blue,5192,12227,10_KILL
1228884,CHAMPION_KILL,7,Red,6133,12488,1_KILL
1311959,CHAMPION_KILL,3,Blue,6758,13585,6_KILL
1318341,CHAMPION_KILL,4,Blue,7950,953,8_KILL
1324716,CHAMPION_KILL,9,Red,8227,2130,5_KILL
1334731,CHAMPION_KILL,2,Blue,7745,5588,9_KILL
1345535,BUILDING_KILL,3,Blue,7943,13411,TOWER_BUILDING
1356210,BUILDING_KILL,2,Blue,8955,8510,TOWER_BUILDING
1363413,BUILDING_KILL,2,Blue,9767,10113,TOWER_BUILDING
1368071,CHAMPION_KILL,10,Red,10151,10302,1_KILL
1370020,CHAMPION_KILL,3,Blue,10208,10458,7_KILL
1375836,CHAMPION_KILL,6,Red,9386,10024,3_KILL
1413520,CHAMPION_KILL,9,Red,2453,11675,5_KILL
1436758,BUILDING_KILL,0,Red,981,10441,TOWER_BUILDING
1453180,CHAMPION_KILL,3,Blue,6629,11364,10_KILL
1460914,ELITE_MONSTER_KILL,7,Red,9866,4416,DRAGON
1475423,ELITE_MONSTER_KILL,2,Blue,5007,10471,BARON_NASHOR
1480416,CHAMPION_KILL,2,Blue,5341,9069,7_KILL
1546818,BUILDING_KILL,1,Blue,13866,4505,TOWER_BUILDING
1558798,CHAMPION_KILL,1,Blue,12040,4638,7_KILL
1558996,CHAMPION_KILL,10,Red,12199,4668,1_KILL
1560694,CHAMPION_KILL,4,Blue,12780,5016,6_KILL
1561387,CHAMPION_KILL,3,Blue,11952,5434,9_KILL
1563276,CHAMPION_KILL,8,Red,12023,5325,3_KILL
1572819,CHAMPION_KILL,10,Red,12672,5278,4_KILL
1578111,CHAMPION_KILL,2,Blue,13238,4427,8_KILL
1580325,CHAMPION_KILL,2,Blue,13990,3933,10_KILL
1580325,CHAMPION_SPECIAL_KILL,2,Blue,13638,3969,KILL_MULTI
1580325,CHAMPION_SPECIAL_KILL,2,Blue,13638,3969,KILL_ACE
1606854,BUILDING_KILL,2,Blue,13327,8226,TOWER_BUILDING
1777468,CHAMPION_KILL,7,Red,9082,11390,3_KILL
1781500,ELITE_MONSTER_KILL,2,Blue,9866,4414,DRAGON
1807772,BUILDING_KILL,9,Red,5048,4812,TOWER_BUILDING
1867025,CHAMPION_KILL,5,Blue,5280,11809,6_KILL
1869442,CHAMPION_KILL,2,Blue,5529,13891,10_KILL
1872155,CHAMPION_KILL,7,Red,5962,13886,4_KILL
1874410,CHAMPION_KILL,3,Blue,4449,14054,9_KILL
1876657,CHAMPION_KILL,2,Blue,6191,13351,7_KILL
1876657,CHAMPION_SPECIAL_KILL,2,Blue,6402,13434,KILL_MULTI
1877815,CHAMPION_KILL,3,Blue,4121,12980,8_KILL
