timestamp,type,killerId,killerTeam,x,y,killType
209172,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
211980,CHAMPION_KILL,1,Blue,3952,13128,6_KILL
211980,CHAMPION_SPECIAL_KILL,1,Blue,4122,13234,KILL_FIRST_BLOOD
224108,CHAMPION_KILL,3,Blue,6612,9073,8_KILL
411965,CHAMPION_KILL,4,Blue,11328,4427,10_KILL
446650,ELITE_MONSTER_KILL,2,Blue,9866,4414,DRAGON
478234,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
533566,ELITE_MONSTER_KILL,2,Blue,4757,9782,RIFTHERALD
557819,CHAMPION_KILL,2,Blue,7073,6462,7_KILL
571925,CHAMPION_KILL,6,Red,1991,12219,1_KILL
645956,CHAMPION_KILL,2,Blue,14059,5642,9_KILL
653257,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
659005,CHAMPION_KILL,4,Blue,11180,3325,10_KILL
679458,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
693863,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
700239,CHAMPION_KILL,10,Red,11939,5265,5_KILL
703112,CHAMPION_KILL,4,Blue,12818,5224,9_KILL
709652,CHAMPION_KILL,7,Red,10675,3335,4_KILL
714643,TURRET_PLATE_DESTROYED,0,Blue,8955,8510,TURRET_PLATE
734600,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
742995,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
753301,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
764634,ELITE_MONSTER_KILL,7,Red,9866,4414,DRAGON
784270,CHAMPION_KILL,10,Red,5100,11590,1_KILL
792032,TURRET_PLATE_DESTROYED,0,Blue,8955,8510,TURRET_PLATE
792032,TURRET_PLATE_DESTROYED,0,Blue,8955,8510,TURRET_PLATE
794213,CHAMPION_KILL,2,Blue,5007,12491,10_KILL
801414,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
821203,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
821203,BUILDING_KILL,4,Blue,13866,4505,TOWER_BUILDING
823647,CHAMPION_KILL,6,Red,3032,13250,2_KILL
843236,CHAMPION_KILL,3,Blue,6266,12666,7_KILL
851705,CHAMPION_KILL,4,Blue,13595,5636,9_KILL
856629,CHAMPION_KILL,10,Red,14008,6795,4_KILL
857653,BUILDING_KILL,1,Blue,4318,13875,TOWER_BUILDING
888108,CHAMPION_KILL,5,Blue,6408,11221,10_KILL
925941,BUILDING_KILL,0,Blue,7943,13411,TOWER_BUILDING
967892,CHAMPION_KILL,3,Blue,10776,2028,7_KILL
970369,CHAMPION_KILL,10,Red,6038,7098,4_KILL
1019033,BUILDING_KILL,0,Red,981,10441,TOWER_BUILDING
1059996,CHAMPION_KILL,4,Blue,8534,8791,9_KILL
1060889,BUILDING_KILL,0,Blue,8955,8510,TOWER_BUILDING
1063598,CHAMPION_KILL,1,Blue,10131,9419,8_KILL
1071230,CHAMPION_KILL,3,Blue,10576,9946,10_KILL
1081140,BUILDING_KILL,3,Blue,9767,10113,TOWER_BUILDING
1109821,CHAMPION_KILL,7,Red,10225,5761,5_KILL
1110515,ELITE_MONSTER_KILL,2,Blue,10022,4987,DRAGON
1136551,CHAMPION_KILL,1,Blue,7109,4037,7_KILL
1140229,CHAMPION_KILL,7,Red,7753,4812,2_KILL
1145616,CHAMPION_KILL,6,Red,4568,4463,4_KILL
1151334,CHAMPION_KILL,6,Red,4368,4382,1_KILL
1151334,CHAMPION_SPECIAL_KILL,6,Red,4254,4638,KILL_MULTI
1163890,CHAMPION_KILL,3,Blue,3551,8162,6_KILL
1185163,ELITE_MONSTER_KILL,0,No team,4930,10371,RIFTHERALD
1230564,CHAMPION_KILL,4,Blue,5258,9026,8_KILL
1236745,CHAMPION_KILL,4,Blue,5721,9381,6_KILL
1236745,CHAMPION_SPECIAL_KILL,4,Blue,4881,8371,KILL_MULTI
1239289,CHAMPION_KILL,1,Blue,6521,9338,9_KILL
1239884,CHAMPION_KILL,3,Blue,6822,9578,10_KILL
1244412,CHAMPION_KILL,1,Blue,8284,10238,7_KILL
1244412,CHAMPION_SPECIAL_KILL,1,Blue,8631,9912,KILL_MULTI
1244412,CHAMPION_SPECIAL_KILL,1,Blue,8631,9912,KILL_ACE
1268870,ELITE_MONSTER_KILL,2,Blue,5007,10471,BARON_NASHOR
1293122,CHAMPION_KILL,4,Blue,5932,13410,10_KILL
1294908,CHAMPION_KILL,7,Red,5976,13592,4_KILL
1312521,CHAMPION_KILL,1,Blue,8541,10115,9_KILL
1360263,CHAMPION_KILL,4,Blue,8604,9892,8_KILL
1362377,CHAMPION_KILL,3,Blue,7736,13209,10_KILL
1376880,CHAMPION_KILL,4,Blue,8916,13153,7_KILL
1379887,BUILDING_KILL,1,Blue,13327,8226,TOWER_BUILDING
1383237,CHAMPION_KILL,3,Blue,10275,13015,9_KILL
1389844,CHAMPION_KILL,5,Blue,9753,13726,6_KILL
1389844,CHAMPION_SPECIAL_KILL,5,Blue,9415,13294,KILL_ACE
1395063,BUILDING_KILL,0,Blue,10481,13650,TOWER_BUILDING
1400581,BUILDING_KILL,5,Blue,11261,13659,INHIBITOR_BUILDING
1404874,BUILDING_KILL,1,Blue,13624,10572,TOWER_BUILDING
1414356,BUILDING_KILL,5,Blue,12611,13084,TOWER_BUILDING
1416438,BUILDING_KILL,0,Blue,13598,11316,INHIBITOR_BUILDING
1418419,BUILDING_KILL,4,Blue,13052,12612,TOWER_BUILDING
1432756,CHAMPION_KILL,4,Blue,13395,9996,8_KILL
