timestamp,type,killerId,killerTeam,x,y,killType
150741,CHAMPION_KILL,4,Blue,13845,4832,9_KILL
150741,CHAMPION_SPECIAL_KILL,4,Blue,13399,4108,KILL_FIRST_BLOOD
253486,CHAMPION_KILL,4,Blue,13160,3907,9_KILL
257424,CHAMPION_KILL,2,Blue,14098,4871,8_KILL
268997,CHAMPION_KILL,6,Red,992,11412,1_KILL
272896,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
336147,CHAMPION_KILL,10,Red,8525,6454,5_KILL
346887,CHAMPION_KILL,2,Blue,7704,7024,10_KILL
349957,CHAMPION_KILL,7,Red,7681,7429,2_KILL
373102,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
459988,ELITE_MONSTER_KILL,2,Blue,10132,4650,DRAGON
556091,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
574379,CHAMPION_KILL,7,Red,2394,9033,2_KILL
591350,CHAMPION_KILL,1,Blue,3834,10348,6_KILL
596795,CHAMPION_KILL,7,Red,4261,9913,3_KILL
597664,CHAMPION_KILL,1,Blue,4424,9638,7_KILL
597664,CHAMPION_SPECIAL_KILL,1,Blue,4190,9818,KILL_MULTI
605700,CHAMPION_KILL,10,Red,4315,10107,1_KILL
619360,CHAMPION_KILL,10,Red,2575,9887,5_KILL
622554,CHAMPION_KILL,2,Blue,3505,9808,10_KILL
624721,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
630956,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
700879,ELITE_MONSTER_KILL,2,Blue,4028,9776,RIFTHERALD
711312,CHAMPION_KILL,2,Blue,4486,9600,7_KILL
716748,CHAMPION_KILL,10,Red,5327,8852,2_KILL
744130,CHAMPION_KILL,6,Red,1039,10136,1_KILL
748567,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
758396,TURRET_PLATE_DESTROYED,0,Blue,8955,8510,TURRET_PLATE
770818,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
793726,CHAMPION_KILL,10,Red,9392,6114,2_KILL
811567,CHAMPION_KILL,7,Red,8059,6239,3_KILL
813741,ELITE_MONSTER_KILL,4,Blue,10465,4803,DRAGON
813808,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
813808,BUILDING_KILL,6,Red,981,10441,TOWER_BUILDING
824256,TURRET_PLATE_DESTROYED,0,Red,5846,6396,TURRET_PLATE
899922,CHAMPION_KILL,4,Blue,11623,3475,10_KILL
937216,CHAMPION_KILL,4,Blue,8242,7861,8_KILL
947547,BUILDING_KILL,6,Red,10504,1029,TOWER_BUILDING
1003619,BUILDING_KILL,9,Red,5846,6396,TOWER_BUILDING
1049003,CHAMPION_KILL,2,Blue,4271,11819,8_KILL
1053375,CHAMPION_KILL,9,Red,6418,7975,4_KILL
1085994,BUILDING_KILL,0,Red,6919,1483,TOWER_BUILDING
1091921,ELITE_MONSTER_KILL,2,Blue,4764,9900,RIFTHERALD
1099178,BUILDING_KILL,9,Red,5048,4812,TOWER_BUILDING
1103716,CHAMPION_KILL,2,Blue,6552,6340,9_KILL
1107130,CHAMPION_KILL,5,Blue,7472,7442,8_KILL
1124523,BUILDING_KILL,2,Blue,8955,8510,TOWER_BUILDING
1138512,BUILDING_KILL,4,Blue,9767,10113,TOWER_BUILDING
1138844,ELITE_MONSTER_KILL,2,Blue,9866,4414,DRAGON
1200006,CHAMPION_KILL,4,Blue,2416,8150,8_KILL
1200506,CHAMPION_KILL,3,Blue,939,8234,6_KILL
1225948,CHAMPION_KILL,7,Red,5804,11108,5_KILL
1228156,CHAMPION_KILL,4,Blue,4825,11907,10_KILL
1229688,CHAMPION_KILL,2,Blue,6079,11310,7_KILL
1244616,ELITE_MONSTER_KILL,2,Blue,5007,10471,BARON_NASHOR
1280013,CHAMPION_KILL,6,Red,7480,3308,3_KILL
1320341,CHAMPION_KILL,7,Red,1509,11505,2_KILL
1327076,CHAMPION_KILL,9,Red,6190,1249,1_KILL
1338063,BUILDING_KILL,10,Red,1512,6699,TOWER_BUILDING
1346156,CHAMPION_KILL,3,Blue,6316,1854,6_KILL
1350722,CHAMPION_KILL,3,Blue,6960,2643,9_KILL
1350722,CHAMPION_SPECIAL_KILL,3,Blue,6443,2438,KILL_MULTI
1356316,BUILDING_KILL,10,Red,1169,4287,TOWER_BUILDING
1362447,BUILDING_KILL,10,Red,1169,3573,INHIBITOR_BUILDING
1404816,CHAMPION_KILL,4,Blue,4178,13959,6_KILL
1408081,CHAMPION_KILL,4,Blue,5082,13970,7_KILL
1408081,CHAMPION_SPECIAL_KILL,4,Blue,4595,13646,KILL_MULTI
1410779,BUILDING_KILL,2,Blue,4318,13875,TOWER_BUILDING
1414978,CHAMPION_KILL,4,Blue,6109,12527,9_KILL
1414978,CHAMPION_SPECIAL_KILL,4,Blue,5563,12851,KILL_MULTI
1416012,CHAMPION_KILL,9,Red,5362,12433,5_KILL
1420110,CHAMPION_KILL,2,Blue,7700,13250,8_KILL
1425943,BUILDING_KILL,3,Blue,7943,13411,TOWER_BUILDING
1441202,BUILDING_KILL,4,Blue,10481,13650,TOWER_BUILDING
1450015,BUILDING_KILL,4,Blue,11261,13659,INHIBITOR_BUILDING
1464984,ELITE_MONSTER_KILL,2,Blue,9866,4414,DRAGON
1471945,CHAMPION_KILL,7,Red,10707,4919,2_KILL
1487288,CHAMPION_KILL,7,Red,6190,3331,4_KILL
1521923,CHAMPION_KILL,1,Blue,2715,4496,10_KILL
1528853,CHAMPION_KILL,3,Blue,4586,5960,8_KILL
1533790,CHAMPION_KILL,2,Blue,4966,5185,7_KILL
1626287,ELITE_MONSTER_KILL,7,Red,5007,10471,BARON_NASHOR
1638205,CHAMPION_KILL,4,Blue,6861,11464,9_KILL
1641817,CHAMPION_KILL,3,Blue,7004,11412,7_KILL
1643093,CHAMPION_KILL,3,Blue,6191,11451,8_KILL
1643093,CHAMPION_SPECIAL_KILL,3,Blue,7040,11249,KILL_MULTI
1651249,BUILDING_KILL,0,Red,4281,1253,TOWER_BUILDING
1660082,CHAMPION_KILL,3,Blue,6151,1184,6_KILL
1684007,CHAMPION_KILL,2,Blue,2374,7429,10_KILL
1722358,CHAMPION_KILL,4,Blue,10431,8966,8_KILL
1734303,BUILDING_KILL,0,Blue,13866,4505,TOWER_BUILDING
1748396,BUILDING_KILL,4,Blue,11134,11207,TOWER_BUILDING
1751625,BUILDING_KILL,0,Blue,13327,8226,TOWER_BUILDING
1754164,CHAMPION_KILL,3,Blue,12417,10774,10_KILL
1756073,CHAMPION_KILL,2,Blue,13020,11088,9_KILL
1757271,CHAMPION_KILL,6,Red,12337,10382,4_KILL
1762270,CHAMPION_KILL,6,Red,12555,11889,5_KILL
1762270,CHAMPION_SPECIAL_KILL,6,Red,12637,11910,KILL_MULTI
1766516,BUILDING_KILL,2,Blue,11603,11667,INHIBITOR_BUILDING
1780673,BUILDING_KILL,0,Blue,13624,10572,TOWER_BUILDING
1803523,CHAMPION_KILL,6,Red,13540,2646,2_KILL
1804589,CHAMPION_KILL,1,Blue,12871,5083,8_KILL
1812617,CHAMPION_KILL,3,Blue,13994,4005,7_KILL
1815076,CHAMPION_KILL,6,Red,12932,5279,1_KILL
1816948,CHAMPION_KILL,6,Red,13603,5411,3_KILL
1816948,CHAMPION_SPECIAL_KILL,6,Red,12972,5343,KILL_MULTI
1858728,CHAMPION_KILL,4,Blue,11704,5157,10_KILL
1863377,CHAMPION_KILL,4,Blue,11025,5152,6_KILL
1863377,CHAMPION_SPECIAL_KILL,4,Blue,11380,4632,KILL_MULTI
1865610,CHAMPION_KILL,9,Red,10972,5044,5_KILL
1867944,CHAMPION_KILL,4,Blue,11179,4830,8_KILL
1867944,CHAMPION_SPECIAL_KILL,4,Blue,10746,4949,KILL_MULTI
1868077,CHAMPION_KILL,9,Red,10730,4985,4_KILL
